	chr	start	end
38635	chr22	26713407	26715592
38636	chr22	26740170	26741496
38637	chr22	26746622	26753581
38638	chr22	26753984	26754243
38639	chr22	26755693	26756078
38640	chr22	26756844	26757297
38641	chr22	26781569	26781815
38642	chr22	26789258	26790074
38643	chr22	26800096	26801189
38644	chr22	26901451	26901560
38645	chr22	26902830	26903133
38646	chr22	26903810	26904083
38647	chr22	26952382	26954106
38648	chr22	27031755	27032456
38649	chr22	27124472	27124878
38650	chr22	27128174	27128751
38651	chr22	27129003	27129458
38652	chr22	27241606	27242678
38653	chr22	27273291	27273445
38654	chr22	27273778	27274179
38655	chr22	27275006	27275300
38656	chr22	27299445	27299685
38657	chr22	27300274	27300459
38658	chr22	27313269	27313434
38659	chr22	27381136	27381477
38660	chr22	27420918	27421089
38661	chr22	27438153	27438418
38662	chr22	27438651	27439055
38663	chr22	27603756	27604264
38664	chr22	27642341	27642903
38665	chr22	27686383	27686585
38666	chr22	27686858	27687270
38667	chr22	27702918	27703621
38668	chr22	27748811	27751188
38669	chr22	27771883	27774475
38670	chr22	27775506	27777204
38671	chr22	27781940	27782265
38672	chr22	27782548	27783110
38673	chr22	27783414	27784771
38674	chr22	27785174	27787031
38675	chr22	27788170	27789492
38676	chr22	27789853	27792096
38677	chr22	27792755	27794273
38678	chr22	27810882	27811094
38679	chr22	27821231	27821577
38680	chr22	27867178	27868643
38681	chr22	27872700	27874546
38682	chr22	27876684	27879507
38683	chr22	27880178	27883153
38684	chr22	27958699	27960192
38685	chr22	27961947	27963053
38686	chr22	28014218	28014991
38687	chr22	28027142	28027381
38688	chr22	28027618	28027865
38689	chr22	28028076	28028324
38690	chr22	28034467	28034724
38691	chr22	28146402	28146632
38692	chr22	28146985	28147537
38693	chr22	28170667	28170954
38694	chr22	28268000	28269368
38695	chr22	28394198	28394953
38696	chr22	28411151	28411518
38697	chr22	28441670	28443685
38698	chr22	28480482	28480616
38699	chr22	28480976	28481099
38700	chr22	28505414	28506326
38701	chr22	28514037	28514253
38702	chr22	28514537	28514906
38703	chr22	28604415	28605677
38704	chr22	28606907	28609005
38705	chr22	28743274	28743407
38706	chr22	28760163	28760963
38707	chr22	28798843	28798976
38708	chr22	28818209	28819367
38709	chr22	28829644	28829945
38710	chr22	28855420	28856074
38711	chr22	28887198	28896136
38712	chr22	28896367	28928493
38713	chr22	28928733	28947272
38714	chr22	28948200	28966653
38715	chr22	28966932	28970274
38716	chr22	28970851	28971731
38717	chr22	28972212	28980094
38718	chr22	28980385	28980805
38719	chr22	28981126	28985701
38720	chr22	28985967	28986811
38721	chr22	28987061	29001011
38722	chr22	29001386	29019264
38723	chr22	29019526	29020095
38724	chr22	29020331	29024896
38725	chr22	29025227	29027221
38726	chr22	29027444	29046980
38727	chr22	29047539	29051511
38728	chr22	29052032	29052236
38729	chr22	29052705	29053561
38730	chr22	29054067	29054697
38731	chr22	29054974	29055114
38732	chr22	29056354	29056987
38733	chr22	29058455	29059164
38734	chr22	29062357	29062532
38735	chr22	29074531	29074905
38736	chr22	29075548	29075688
38737	chr22	29078129	29079424
38738	chr22	29080410	29080846
38739	chr22	29081102	29081460
38740	chr22	29093069	29094511
38741	chr22	29096969	29097224
38742	chr22	29101076	29103887
38743	chr22	29115653	29116066
38744	chr22	29129436	29129713
38745	chr22	29134717	29137806
38746	chr22	29138513	29138640
38747	chr22	29139225	29142837
38748	chr22	29143213	29143484
38749	chr22	29143810	29146552
38750	chr22	29146799	29155195
38751	chr22	29156031	29156529
38752	chr22	29156801	29157266
38753	chr22	29182943	29183169
38754	chr22	29183777	29186431
38755	chr22	29187684	29188651
38756	chr22	29189959	29190194
38757	chr22	29201927	29203323
38758	chr22	29203996	29204920
38759	chr22	29207370	29211564
38760	chr22	29211980	29212846
38761	chr22	29213582	29213713
38762	chr22	29214719	29214939
38763	chr22	29215908	29217955
38764	chr22	29218298	29218569
38765	chr22	29223096	29225799
38766	chr22	29231232	29233505
38767	chr22	29234059	29234204
38768	chr22	29242812	29243401
38769	chr22	29244918	29245575
38770	chr22	29245963	29246179
38771	chr22	29254299	29254515
38772	chr22	29255397	29255623
38773	chr22	29260715	29261309
38774	chr22	29265977	29266584
38775	chr22	29271192	29271902
38776	chr22	29272495	29273040
38777	chr22	29277536	29278028
38778	chr22	29285546	29285844
38779	chr22	29286265	29287906
38780	chr22	29291151	29291496
38781	chr22	29301453	29303943
38782	chr22	29304550	29304699
38783	chr22	29305352	29306126
38784	chr22	29308127	29313114
38785	chr22	29325458	29327659
38786	chr22	29327883	29328826
38787	chr22	29330393	29331624
38788	chr22	29332012	29332268
38789	chr22	29334829	29335329
38790	chr22	29335612	29335968
38791	chr22	29336303	29338137
38792	chr22	29339846	29340294
38793	chr22	29341233	29352213
38794	chr22	29352634	29354093
38795	chr22	29354309	29354530
38796	chr22	29354766	29355008
38797	chr22	29356317	29357554
38798	chr22	29357906	29358067
38799	chr22	29358280	29360220
38800	chr22	29362472	29362808
38801	chr22	29363317	29365182
38802	chr22	29367747	29372199
38803	chr22	29376159	29376540
38804	chr22	29383025	29383287
38805	chr22	29385375	29386610
38806	chr22	29389310	29389332
38807	chr22	29454213	29454384
38808	chr22	29503909	29504421
38809	chr22	29517370	29517664
38810	chr22	29554514	29556315
38811	chr22	29570903	29571108
38812	chr22	29625800	29625966
38813	chr22	29658001	29658755
38814	chr22	29689566	29689725
38815	chr22	29692859	29693595
38816	chr22	29700407	29700583
38817	chr22	29702610	29705868
38818	chr22	29737763	29738707
38819	chr22	29745084	29745555
38820	chr22	29758545	29759412
38821	chr22	29768566	29768584
38822	chr22	29769204	29769317
38823	chr22	29773217	29773544
38824	chr22	29777858	29780016
38825	chr22	29780308	29789079
38826	chr22	29796254	29796460
38827	chr22	29797098	29797699
38828	chr22	29798116	29800331
38829	chr22	29801760	29801886
38830	chr22	29804022	29804831
38831	chr22	29812304	29812423
38832	chr22	29815455	29817492
38833	chr22	29825053	29826853
38834	chr22	29838883	29838889
38835	chr22	29871718	29872567
38836	chr22	29887522	29887689
38837	chr22	29916924	29917107
38838	chr22	29918011	29918404
38839	chr22	29935318	29935669
38840	chr22	29935923	29936991
38841	chr22	29937501	29938500
38842	chr22	29947865	29948077
38843	chr22	29970580	29972883
38844	chr22	29979977	29980514
38845	chr22	29985143	29988621
38846	chr22	29988857	29989575
38847	chr22	29993497	29993897
38848	chr22	29994862	29995262
38849	chr22	29997216	29998608
38850	chr22	30003703	30005803
38851	chr22	30007056	30010641
38852	chr22	30013122	30014895
38853	chr22	30016841	30022829
38854	chr22	30027698	30030252
38855	chr22	30035188	30035911
38856	chr22	30079804	30079920
38857	chr22	30080557	30080994
38858	chr22	30210077	30210939
38859	chr22	30217464	30218715
38860	chr22	30235066	30235347
38861	chr22	30253611	30253826
38862	chr22	30256349	30256565
38863	chr22	30263075	30263472
38864	chr22	30277503	30278880
38865	chr22	30284969	30285093
38866	chr22	30286344	30288209
38867	chr22	30290236	30296566
38868	chr22	30296876	30324163
38869	chr22	30327532	30328231
38870	chr22	30328636	30329066
38871	chr22	30330747	30352040
38872	chr22	30352685	30353383
38873	chr22	30353596	30354870
38874	chr22	30373148	30374942
38875	chr22	30385872	30386302
38876	chr22	30387985	30387986
38877	chr22	30390650	30394022
38878	chr22	30395825	30396484
38879	chr22	30399827	30400821
38880	chr22	30401266	30403758
38881	chr22	30404085	30404867
38882	chr22	30405155	30408674
38883	chr22	30408978	30425284
38884	chr22	30427015	30427516
38885	chr22	30444823	30445908
38886	chr22	30457529	30458505
38887	chr22	30472283	30472460
38888	chr22	30541994	30542961
38889	chr22	30573586	30573950
38890	chr22	30574166	30574514
38891	chr22	30574848	30575385
38892	chr22	30582318	30582427
38893	chr22	30592609	30592693
38894	chr22	30628516	30628747
38895	chr22	30634679	30634928
38896	chr22	30650297	30652119
38897	chr22	30835977	30838391
38898	chr22	30842474	30842590
38899	chr22	30875435	30882439
38900	chr22	30944351	30944477
38901	chr22	30945001	30945203
38902	chr22	30945506	30945672
38903	chr22	30945981	30949746
38904	chr22	30954554	30954739
38905	chr22	31038244	31039402
38906	chr22	31046378	31047241
38907	chr22	31054959	31056191
38908	chr22	31082051	31082566
38909	chr22	31083126	31083715
38910	chr22	31083964	31084069
38911	chr22	31085961	31087212
38912	chr22	31088427	31089282
38913	chr22	31091133	31091329
38914	chr22	31091860	31092027
38915	chr22	31092314	31095212
38916	chr22	31105707	31105931
38917	chr22	31122612	31123156
38918	chr22	31148703	31149153
38919	chr22	31229786	31230579
38920	chr22	31247844	31248023
38921	chr22	31249674	31250840
38922	chr22	31282328	31282534
38923	chr22	31284481	31286011
38924	chr22	31286224	31286469
38925	chr22	31286802	31286916
38926	chr22	31288435	31289747
38927	chr22	31293326	31293358
38928	chr22	31293743	31293886
38929	chr22	31296067	31297444
38930	chr22	31313109	31314009
38931	chr22	31328115	31328321
38932	chr22	31332993	31335189
38933	chr22	31335399	31335561
38934	chr22	31335886	31336127
38935	chr22	31338982	31339225
38936	chr22	31339449	31340063
38937	chr22	31342521	31343364
38938	chr22	31348093	31348113
38939	chr22	31398849	31398907
38940	chr22	31435853	31436930
38941	chr22	31491300	31491450
38942	chr22	31561765	31561882
38943	chr22	31623823	31628417
38944	chr22	31631500	31632041
38945	chr22	31633151	31633294
38946	chr22	31637501	31638509
38947	chr22	31676975	31677170
38948	chr22	31750727	31750825
38949	chr22	31752754	31752765
38950	chr22	31840472	31842124
38951	chr22	31890946	31892205
38952	chr22	31893402	31893814
38953	chr22	31898752	31899180
38954	chr22	31899434	31899707
38955	chr22	31943599	31943676
38956	chr22	31949661	31951081
38957	chr22	32473625	32473646
38958	chr22	32521872	32522023
38959	chr22	32529194	32529392
38960	chr22	32617605	32619259
38961	chr22	32801164	32801264
38962	chr22	32805047	32806781
38963	chr22	32808593	32808984
38964	chr22	32810137	32810650
38965	chr22	32811682	32811787
38966	chr22	32812909	32813014
38967	chr22	32814015	32814604
38968	chr22	32815671	32819174
38969	chr22	32819895	32820344
38970	chr22	32823594	32823878
38971	chr22	32824383	32825513
38972	chr22	32826306	32835325
38973	chr22	32835571	32835800
38974	chr22	32836026	32837699
38975	chr22	32837999	32841471
38976	chr22	32841878	32844600
38977	chr22	32844815	32848035
38978	chr22	32848676	32855866
38979	chr22	32856228	32856521
38980	chr22	32857640	32857902
38981	chr22	32859763	32859914
38982	chr22	32861007	32861571
38983	chr22	32862034	32864486
38984	chr22	32903093	32903221
38985	chr22	32905209	32905969
38986	chr22	32909252	32910530
38987	chr22	32913687	32914388
38988	chr22	32915815	32921129
38989	chr22	32961244	32961494
38990	chr22	32984563	32987903
38991	chr22	32990838	32996866
38992	chr22	33476937	33477198
38993	chr22	33519574	33519703
38994	chr22	33539779	33540929
38995	chr22	33853692	33854183
38996	chr22	34950424	34950587
38997	chr22	35259807	35259984
38998	chr22	35298940	35299218
38999	chr22	35350498	35350834
39000	chr22	35351111	35351399
39001	chr22	35371641	35371890
39002	chr22	35372137	35372487
39003	chr22	35376735	35376888
39004	chr22	35377237	35377452
39005	chr22	35380592	35380676
39006	chr22	35396810	35397242
39007	chr22	35431064	35431830
39008	chr22	35432192	35432370
39009	chr22	35467350	35468539
39010	chr22	35539935	35539948
39011	chr22	35548936	35549209
39012	chr22	35549667	35549967
39013	chr22	35554922	35555687
39014	chr22	35556242	35556464
39015	chr22	35563383	35563783
39016	chr22	35587878	35588103
39017	chr22	35593069	35593303
39018	chr22	35604416	35605163
39019	chr22	35605542	35607116
39020	chr22	35621786	35623399
39021	chr22	35627596	35627770
39022	chr22	35637694	35637904
39023	chr22	35638337	35639354
39024	chr22	35646504	35647193
39025	chr22	35663134	35663694
39026	chr22	35752510	35753270
39027	chr22	35774877	35775747
39028	chr22	35836051	35836444
39029	chr22	35838832	35839076
39030	chr22	35850008	35850182
39031	chr22	35866315	35866991
39032	chr22	35892975	35896117
39033	chr22	35911785	35916736
39034	chr22	35917170	35917354
39035	chr22	35918384	35918777
39036	chr22	35921056	35921648
39037	chr22	35935291	35937479
39038	chr22	35961664	35963000
39039	chr22	35971326	35972805
39040	chr22	35973480	35974920
39041	chr22	36014844	36016946
39042	chr22	36026341	36026558
39043	chr22	36065292	36066611
39044	chr22	36077112	36077844
39045	chr22	36123633	36124607
39046	chr22	36143595	36144944
39047	chr22	36145332	36146248
39048	chr22	36147185	36147855
39049	chr22	36148978	36149083
39050	chr22	36150841	36151050
39051	chr22	36153999	36159836
39052	chr22	36160185	36160987
39053	chr22	36161450	36163862
39054	chr22	36183556	36185586
39055	chr22	36237897	36238145
39056	chr22	36240032	36240077
39057	chr22	36285605	36286588
39058	chr22	36318361	36318672
39059	chr22	36322040	36322267
39060	chr22	36322498	36325914
39061	chr22	36331029	36331711
39062	chr22	36332314	36338564
39063	chr22	36341239	36345073
39064	chr22	36345408	36345595
39065	chr22	36345995	36347075
39066	chr22	36347340	36347493
39067	chr22	36347828	36347935
39068	chr22	36348260	36348494
39069	chr22	36348903	36356472
39070	chr22	36356690	36358146
39071	chr22	36358569	36359134
39072	chr22	36367541	36367852
39073	chr22	36370276	36371210
39074	chr22	36372602	36372774
39075	chr22	36378123	36380027
39076	chr22	36384312	36384812
39077	chr22	36449628	36449797
39078	chr22	36454792	36455771
39079	chr22	36464002	36464365
39080	chr22	36467469	36467664
39081	chr22	36468425	36468647
39082	chr22	36468870	36470454
39083	chr22	36480313	36480608
39084	chr22	36482691	36482785
39085	chr22	36506404	36506467
39086	chr22	36542720	36543061
39087	chr22	36606265	36606609
39088	chr22	36659081	36660774
39089	chr22	36667414	36667783
39090	chr22	36672628	36672751
39091	chr22	36675102	36675315
39092	chr22	36675598	36676015
39093	chr22	36757826	36758219
39094	chr22	36759253	36759954
39095	chr22	36762806	36768986
39096	chr22	36769623	36770378
39097	chr22	36774923	36775025
39098	chr22	36781818	36782086
39099	chr22	36787927	36788176
39100	chr22	36856131	36856433
39101	chr22	36873908	36874370
39102	chr22	36977545	36978156
39103	chr22	37002866	37003334
39104	chr22	37011277	37011386
39105	chr22	37011653	37015775
39106	chr22	37016795	37017237
39107	chr22	37021102	37021222
39108	chr22	37021842	37023084
39109	chr22	37166430	37166573
39110	chr22	37187701	37188830
39111	chr22	37196628	37197688
39112	chr22	37198149	37199463
39113	chr22	37199720	37200035
39114	chr22	37330382	37330533
39115	chr22	37400924	37402908
39116	chr22	37404056	37404236
39117	chr22	37539160	37539338
39118	chr22	37540903	37542477
39119	chr22	37545494	37547865
39120	chr22	37548908	37550596
39121	chr22	37552298	37552783
39122	chr22	37559469	37559684
39123	chr22	37566897	37567358
39124	chr22	37568789	37569112
39125	chr22	37581131	37582342
39126	chr22	37582665	37582798
39127	chr22	37592739	37592879
39128	chr22	37611226	37611433
39129	chr22	37623795	37624373
39130	chr22	37625522	37626928
39131	chr22	37633171	37634522
39132	chr22	37661896	37662183
39133	chr22	37664519	37665476
39134	chr22	37673076	37675569
39135	chr22	37686019	37686028
39136	chr22	37743329	37743738
39137	chr22	37751122	37754285
39138	chr22	37817835	37818430
39139	chr22	37826543	37828603
39140	chr22	37841562	37842812
39141	chr22	37848470	37848498
39142	chr22	37881014	37881179
39143	chr22	37892485	37892973
39144	chr22	37893297	37893462
39145	chr22	37904311	37905174
39146	chr22	37934189	37934539
39147	chr22	37967763	37969661
39148	chr22	37971870	37973159
39149	chr22	37982159	37982745
39150	chr22	37983224	37983874
39151	chr22	37984226	37984331
39152	chr22	37985050	37985282
39153	chr22	37986363	37987292
39154	chr22	37996133	37996884
39155	chr22	37997159	38001013
39156	chr22	38015213	38018375
39157	chr22	38018692	38018973
39158	chr22	38019525	38019696
39159	chr22	38021159	38021305
39160	chr22	38026336	38027517
39161	chr22	38030001	38031608
39162	chr22	38032190	38035923
39163	chr22	38036205	38037372
39164	chr22	38038214	38039923
39165	chr22	38050056	38050439
39166	chr22	38050912	38051170
39167	chr22	38052066	38053011
39168	chr22	38069275	38069382
39169	chr22	38114409	38114571
39170	chr22	38114833	38116191
39171	chr22	38125753	38126658
39172	chr22	38149789	38151066
39173	chr22	38167258	38169339
39174	chr22	38169708	38169825
39175	chr22	38172154	38173560
39176	chr22	38177717	38178460
39177	chr22	38180397	38180556
39178	chr22	38180817	38180890
39179	chr22	38182323	38182569
39180	chr22	38194619	38194787
39181	chr22	38201076	38201464
39182	chr22	38203564	38203690
39183	chr22	38204821	38206155
39184	chr22	38214201	38214399
39185	chr22	38218107	38220661
39186	chr22	38221365	38225316
39187	chr22	38226513	38226874
39188	chr22	38227743	38229600
39189	chr22	38230416	38230895
39190	chr22	38232222	38232843
39191	chr22	38233510	38233705
39192	chr22	38234715	38235385
39193	chr22	38236041	38241700
39194	chr22	38241918	38245295
39195	chr22	38245681	38249045
39196	chr22	38249432	38250313
39197	chr22	38250696	38251236
39198	chr22	38251474	38251789
39199	chr22	38252165	38252958
39200	chr22	38253338	38253513
39201	chr22	38253810	38255367
39202	chr22	38255622	38270301
39203	chr22	38273960	38274133
39204	chr22	38294580	38294706
39205	chr22	38295033	38295250
39206	chr22	38297324	38297449
39207	chr22	38302925	38306624
39208	chr22	38308256	38309033
39209	chr22	38309264	38311792
39210	chr22	38312166	38313688
39211	chr22	38319509	38319629
39212	chr22	38335962	38336161
39213	chr22	38412771	38412955
39214	chr22	38502935	38503030
39215	chr22	38507172	38507494
39216	chr22	38508521	38509043
39217	chr22	38566565	38566827
39218	chr22	38567137	38567983
39219	chr22	38606828	38607677
39220	chr22	38655544	38655748
39221	chr22	38674539	38675615
39222	chr22	38678249	38679818
39223	chr22	38681211	38681297
39224	chr22	38690885	38692591
39225	chr22	38701845	38701846
39226	chr22	38702501	38702947
39227	chr22	38704107	38704262
39228	chr22	38704741	38705015
39229	chr22	38718749	38718862
39230	chr22	38731270	38735443
39231	chr22	38739222	38741580
39232	chr22	38752929	38753083
39233	chr22	38753500	38753656
39234	chr22	38762526	38763227
39235	chr22	38824277	38824698
39236	chr22	38831938	38833377
39237	chr22	38864686	38864954
39238	chr22	38881260	38882169
39239	chr22	38923706	38924349
39240	chr22	38927313	38927762
39241	chr22	39077285	39077599
39242	chr22	39145001	39147055
39243	chr22	39147405	39147676
39244	chr22	39148021	39150221
39245	chr22	39150820	39151026
39246	chr22	39174357	39174493
39247	chr22	39237427	39238273
39248	chr22	39316252	39316445
39249	chr22	39317090	39317291
39250	chr22	39352132	39352876
39251	chr22	39388465	39388998
39252	chr22	39400830	39402095
39253	chr22	39402723	39403648
39254	chr22	39403913	39406588
39255	chr22	39407140	39407483
39256	chr22	39407721	39407826
39257	chr22	39408115	39408382
39258	chr22	39409629	39409973
39259	chr22	39413857	39415592
39260	chr22	39416336	39416516
39261	chr22	39431876	39432739
39262	chr22	39433483	39435154
39263	chr22	39436782	39438157
39264	chr22	39460919	39461118
39265	chr22	39462124	39464798
39266	chr22	39465012	39467429
39267	chr22	39468514	39468673
39268	chr22	39469329	39471968
39269	chr22	39473995	39482586
39270	chr22	39482799	39483967
39271	chr22	39484870	39485471
39272	chr22	39486485	39487626
39273	chr22	39495758	39501632
39274	chr22	39503836	39504542
39275	chr22	39514796	39514901
39276	chr22	39518557	39519159
39277	chr22	39523997	39525088
39278	chr22	39526880	39527164
39279	chr22	39527409	39530661
39280	chr22	39531166	39531325
39281	chr22	39534655	39534912
39282	chr22	40028331	40029497
39283	chr22	40040599	40043731
39284	chr22	40083151	40085015
39285	chr22	40100611	40102340
39286	chr22	40102635	40102790
39287	chr22	40106838	40107849
39288	chr22	40108059	40108407
39289	chr22	40175249	40176370
39290	chr22	40176704	40176862
39291	chr22	40177090	40177279
39292	chr22	40180880	40181167
39293	chr22	40182738	40183885
39294	chr22	40189173	40189628
39295	chr22	40197371	40197953
39296	chr22	40198334	40198700
39297	chr22	40220820	40221397
39298	chr22	40299933	40301508
39299	chr22	40309544	40309708
39300	chr22	40323610	40324194
39301	chr22	40327194	40327435
39302	chr22	40327967	40328783
39303	chr22	40329086	40329392
39304	chr22	40347639	40347722
39305	chr22	40396852	40396992
39306	chr22	40414464	40414753
39307	chr22	40426443	40426721
39308	chr22	40436441	40437433
39309	chr22	40491938	40492539
39310	chr22	40499112	40499398
39311	chr22	40509227	40509782
39312	chr22	40510045	40511242
39313	chr22	40512098	40513185
39314	chr22	40646037	40646822
39315	chr22	40650856	40655378
39316	chr22	40664597	40667198
39317	chr22	40679508	40679793
39318	chr22	40714624	40714757
39319	chr22	40750762	40752083
39320	chr22	40820070	40820076
39321	chr22	40853400	40854114
39322	chr22	41021790	41022932
39323	chr22	41085770	41086676
39324	chr22	41106680	41107314
39325	chr22	41140176	41141089
39326	chr22	41177952	41178259
39327	chr22	41178940	41179256
39328	chr22	41215842	41218695
39329	chr22	41221820	41221931
39330	chr22	41222174	41223652
39331	chr22	41229359	41230072
39332	chr22	41235199	41235656
39333	chr22	41236337	41236718
39334	chr22	41237064	41238307
39335	chr22	41239260	41241852
39336	chr22	41247701	41248170
39337	chr22	41303334	41303443
39338	chr22	41347261	41347686
39339	chr22	41366343	41366631
39340	chr22	41369528	41369926
39341	chr22	41370803	41370962
39342	chr22	41371238	41371413
39343	chr22	41371850	41372308
39344	chr22	41374960	41375210
39345	chr22	41377537	41377900
39346	chr22	41379941	41380446
39347	chr22	41383388	41385094
39348	chr22	41386564	41386766
39349	chr22	41387259	41387465
39350	chr22	41392085	41399658
39351	chr22	41400030	41400557
39352	chr22	41400836	41405285
39353	chr22	41405639	41406045
39354	chr22	41406348	41407065
39355	chr22	41407684	41407799
39356	chr22	41408621	41420374
39357	chr22	41428268	41428786
39358	chr22	41429064	41432312
39359	chr22	41432661	41433756
39360	chr22	41433991	41443750
39361	chr22	41451810	41451939
39362	chr22	41459383	41460882
39363	chr22	41470318	41472956
39364	chr22	41473546	41474493
39365	chr22	41474738	41476331
39366	chr22	41476565	41477118
39367	chr22	41477421	41484692
39368	chr22	41484960	41485414
39369	chr22	41485681	41486342
39370	chr22	41486551	41494690
39371	chr22	41495154	41495686
39372	chr22	41496492	41497072
39373	chr22	41498366	41519238
39374	chr22	41519826	41520212
39375	chr22	41521299	41521533
39376	chr22	41521854	41528372
39377	chr22	41528607	41528855
39378	chr22	41529068	41529740
39379	chr22	41530213	41535780
39380	chr22	41536607	41542855
39381	chr22	41545058	41545556
39382	chr22	41551275	41552509
39383	chr22	41552874	41553035
39384	chr22	41553713	41553890
39385	chr22	41554246	41554480
39386	chr22	41555143	41558217
39387	chr22	41559921	41560154
39388	chr22	41562864	41563814
39389	chr22	41564753	41566302
39390	chr22	41566911	41569286
39391	chr22	41570345	41570485
39392	chr22	41574029	41574340
39393	chr22	41574622	41579670
39394	chr22	41582574	41583270
39395	chr22	41587698	41588639
39396	chr22	41595648	41595753
39397	chr22	41596751	41598067
39398	chr22	41622357	41622602
39399	chr22	41666447	41667613
39400	chr22	41681759	41683111
39401	chr22	41689620	41689848
39402	chr22	41799138	41799495
39403	chr22	41827755	41827930
39404	chr22	41831181	41832091
39405	chr22	41835527	41835667
39406	chr22	41836372	41836481
39407	chr22	41844565	41847758
39408	chr22	41848459	41848847
39409	chr22	41853181	41853338
39410	chr22	41856639	41857759
39411	chr22	41862108	41863501
39412	chr22	41910940	41911124
39413	chr22	41934829	41935119
39414	chr22	41939936	41940402
39415	chr22	41949311	41949717
39416	chr22	41950955	41951365
39417	chr22	41957500	41967549
39418	chr22	41979865	41980012
39419	chr22	42071783	42071784
39420	chr22	42078044	42078913
39421	chr22	42082921	42083204
39422	chr22	42086384	42086631
39423	chr22	42088914	42089096
39424	chr22	42214247	42215863
39425	chr22	42282421	42282615
39426	chr22	42283259	42283929
39427	chr22	42296772	42297076
39428	chr22	42317029	42317732
39429	chr22	42343137	42344711
39430	chr22	42345020	42345490
39431	chr22	42364937	42367428
39432	chr22	42431053	42431291
39433	chr22	42431886	42432345
39434	chr22	42434119	42434687
39435	chr22	42437434	42438764
39436	chr22	42443621	42445029
39437	chr22	42501049	42501051
39438	chr22	42582445	42582602
39439	chr22	42584535	42585088
39440	chr22	42596144	42596488
39441	chr22	42596954	42597721
39442	chr22	42604133	42604488
39443	chr22	42604840	42605121
39444	chr22	42606554	42606783
39445	chr22	42607797	42610951
39446	chr22	42612409	42613436
39447	chr22	42616392	42618003
39448	chr22	42623762	42624520
39449	chr22	42644232	42647485
39450	chr22	42662300	42662762
39451	chr22	42682383	42685214
39452	chr22	42686089	42686923
39453	chr22	42687719	42689283
39454	chr22	42691034	42692041
39455	chr22	42692260	42692426
39456	chr22	42695083	42695921
39457	chr22	42780405	42780546
39458	chr22	42804139	42806797
39459	chr22	42860409	42861702
39460	chr22	42868647	42869062
39461	chr22	42869267	42869414
39462	chr22	42895378	42895657
39463	chr22	42908233	42908672
39464	chr22	42926887	42927130
39465	chr22	42929328	42929869
39466	chr22	42930328	42930459
39467	chr22	42931173	42931280
39468	chr22	42932510	42932648
39469	chr22	42933045	42935847
39470	chr22	42995054	42995336
39471	chr22	43001237	43001784
39472	chr22	43042449	43042593
39473	chr22	43143858	43143871
39474	chr22	43164955	43165120
39475	chr22	43185640	43185785
39476	chr22	43234902	43235104
39477	chr22	43236263	43236493
39478	chr22	43236887	43237447
39479	chr22	43289011	43290235
39480	chr22	43290690	43291043
39481	chr22	43291530	43293155
39482	chr22	43296034	43296380
39483	chr22	43330474	43332638
39484	chr22	43343865	43344324
39485	chr22	43363505	43363653
39486	chr22	43898149	43898305
39487	chr22	43923281	43923345
39488	chr22	43924880	43926129
39489	chr22	43956445	43956503
39490	chr22	44049217	44049586
39491	chr22	44049837	44050304
39492	chr22	44056700	44058061
39493	chr22	44081407	44081786
39494	chr22	44357878	44358381
39495	chr22	44498949	44499011
39496	chr22	44626529	44626644
39497	chr22	44637875	44642688
39498	chr22	44643103	44643337
39499	chr22	44649094	44649283
39500	chr22	44657489	44661844
39501	chr22	44662470	44662972
39502	chr22	44663372	44665850
39503	chr22	44666270	44666517
39504	chr22	44666732	44667448
39505	chr22	44670144	44672674
39506	chr22	44673579	44673861
39507	chr22	44675924	44678011
39508	chr22	44678932	44679387
39509	chr22	44680617	44681214
39510	chr22	44681460	44681900
39511	chr22	44683356	44685288
39512	chr22	44696941	44700514
39513	chr22	44701477	44702076
39514	chr22	44702294	44702723
39515	chr22	44711521	44712789
39516	chr22	44728231	44730870
39517	chr22	44735679	44735912
39518	chr22	44745564	44747873
39519	chr22	44796905	44797414
39520	chr22	44797687	44797924
39521	chr22	44925331	44926054
39522	chr22	44929853	44932514
39523	chr22	44933350	44935369
39524	chr22	44935594	44936853
39525	chr22	44937073	44937426
39526	chr22	44939030	44943613
39527	chr22	44946150	44946262
39528	chr22	44946653	44948382
39529	chr22	44953026	44953378
39530	chr22	44953860	44954157
39531	chr22	44954813	44954932
39532	chr22	44956841	44958355
39533	chr22	44964190	44964315
39534	chr22	44964580	44964989
39535	chr22	44966296	44966513
39536	chr22	44968732	44968921
39537	chr22	44969145	44969456
39538	chr22	44971355	44973717
39539	chr22	44973920	44974089
39540	chr22	44979258	44979558
39541	chr22	44991543	44996660
39542	chr22	44997700	45001054
39543	chr22	45002550	45005929
39544	chr22	45207584	45210131
39545	chr22	45213757	45213922
39546	chr22	45223458	45227135
39547	chr22	45241428	45241497
39548	chr22	45242833	45243027
39549	chr22	45263726	45263992
39550	chr22	45268042	45269129
39551	chr22	45269336	45269716
39552	chr22	45271809	45272045
39553	chr22	45308969	45308974
39554	chr22	45317236	45318268
39555	chr22	45318477	45318944
39556	chr22	45435338	45436136
39557	chr22	45468944	45471718
39558	chr22	45473657	45474016
39559	chr22	45502188	45502350
39560	chr22	45503770	45507228
39561	chr22	45509241	45511122
39562	chr22	45511348	45512719
39563	chr22	45514570	45516334
39564	chr22	45516850	45517817
39565	chr22	45518741	45519035
39566	chr22	45525441	45525617
